delivery_id,delivery_order_id,driver_id,delivery_distance_meters,delivery_status
2244820,71098403,14632,1166,DELIVERED
2244822,71103746,26010,273,DELIVERED
2244823,71100186,32666,4911,DELIVERED
2244824,71104094,8315,1322,DELIVERED
2244828,71092500,32817,1845,DELIVERED
2244829,71096554,3024,1702,DELIVERED
2244830,71106954,13383,2023,DELIVERED
2244834,71105390,28910,766,DELIVERED
2244836,71102779,30449,1744,DELIVERED
2244838,71104221,759,4884,DELIVERED
2244840,71103089,23842,1476,DELIVERED
2244843,71102260,10682,3177,DELIVERED
2244846,71101064,7170,1231,DELIVERED
2244847,71102653,32130,499,DELIVERED
2244848,71102404,545,1689,DELIVERED
2244849,71104472,9793,901,DELIVERED
2244853,71103150,24865,2376,DELIVERED
2244855,71102345,5946,2307,DELIVERED
2244856,71101885,655,6057,DELIVERED
2244857,71100405,2941,944,DELIVERED
2244858,71108513,3834,1255,DELIVERED
2244859,71101891,33045,1384,DELIVERED
2244862,71103954,1094,625,DELIVERED
2244866,71101467,22345,3569,DELIVERED
2244870,71107921,20008,3066,DELIVERED
2244871,71106156,20552,1483,DELIVERED
2244875,71098298,26785,3201,DELIVERED
2244877,71107578,12023,1627,DELIVERED
2244878,71103066,5800,567,DELIVERED
2244879,71103959,11857,2257,DELIVERED
2244880,71095159,20223,1798,DELIVERED
2244882,71102545,7953,1371,DELIVERED
2244885,71105498,24865,2218,DELIVERED
2244888,71106976,23399,2025,DELIVERED
2244891,71103438,33316,1630,DELIVERED
2244893,71107732,17457,548,DELIVERED
2244895,71106953,11457,6657,DELIVERED
2244896,71104042,17660,679,DELIVERED
2244898,71107452,11753,2461,DELIVERED
2244904,71103111,26251,4444,DELIVERED
2244905,71098779,5403,1901,DELIVERED
2244906,71102298,27810,1182,DELIVERED
2244907,71103631,480,3643,DELIVERED
2244909,71103093,25468,2604,DELIVERED
2244912,71102391,31055,328,DELIVERED
2244914,71109485,,987,CANCELLED
2244915,71102263,3834,1754,DELIVERED
2244917,71097290,22423,948,DELIVERED
2244919,71100516,30768,1565,DELIVERED
2244920,71105987,29686,130,DELIVERED
2244923,71102902,11698,1912,DELIVERED
2244925,71098515,26223,1689,DELIVERED
2244926,71108555,28165,2863,DELIVERED
2244927,71102938,7868,728,DELIVERED
2244928,71109566,7799,4853,DELIVERED
2244933,71105236,6170,657,DELIVERED
2244935,71104433,7799,548,DELIVERED
2244937,71100935,23679,1567,DELIVERED
2244938,71106977,13117,576,DELIVERED
2244944,71110304,31482,2215,DELIVERED
2244945,71106958,10259,1385,DELIVERED
2244947,71108148,10259,476,DELIVERED
2244948,71102983,7868,1341,DELIVERED
2244957,71103272,22439,157,DELIVERED
2244958,71108145,23603,2226,DELIVERED
2244962,71105687,3603,395,DELIVERED
2244964,71105780,26455,1741,DELIVERED
2244965,71106668,6646,3202,DELIVERED
2244968,71106551,3306,791,DELIVERED
2244974,71107501,25588,1481,DELIVERED
2244975,71103274,25651,3668,DELIVERED
2244977,71106420,26536,1649,DELIVERED
2244983,71104740,12620,2568,DELIVERED
2244987,71105605,14702,1973,DELIVERED
2244990,71108983,4347,1752,DELIVERED
2244992,71107089,25021,4634,DELIVERED
2244995,71107661,30442,5100,DELIVERED
2244997,71109592,26520,823,DELIVERED
2245000,71110120,18748,21,DELIVERED
2245001,71111512,511,1207,DELIVERED
2245003,71110758,3306,126,DELIVERED
2245005,71109490,28562,2809,DELIVERED
2245012,71108290,23603,1306,DELIVERED
2245013,71107041,28598,2511,DELIVERED
2245015,71110200,15050,184,DELIVERED
2245017,71110755,10685,2582,DELIVERED
2245019,71108655,5527,1124,DELIVERED
2245020,71107893,17570,1776,DELIVERED
2245021,71107916,5355,1803,DELIVERED
2245023,71111780,29966,2155,DELIVERED
2245024,71109199,356,1689,DELIVERED
2245029,71108849,16575,3994,DELIVERED
2245037,71107109,5555,1277,DELIVERED
2245038,71106357,25592,2572,DELIVERED
2245039,71103297,7930,853,DELIVERED
2245045,71107344,28516,1448,DELIVERED
2245049,71101943,12663,2453,DELIVERED
2245051,71107345,23055,2030,DELIVERED
2245052,71103390,27736,1383,DELIVERED
2245053,71112125,9301,1051,DELIVERED
2245057,71111782,7480,1636,DELIVERED
2245060,71107139,4586,1526,DELIVERED
2245064,71108724,12724,1087,DELIVERED
2245066,71110584,12663,3413,DELIVERED
2245068,71106904,29634,4192,DELIVERED
2245069,71108789,4586,1409,DELIVERED
2245070,71105786,7468,4612,DELIVERED
2245072,71108360,29634,4687,DELIVERED
2245074,71110862,5628,3546,DELIVERED
2245075,71111229,18201,3293,DELIVERED
2245076,71110148,28910,1320,DELIVERED
2245078,71110203,22266,400,DELIVERED
2245081,71104948,1433,368,DELIVERED
2245083,71113086,16917,2948,DELIVERED
2245084,71107947,11941,1002,DELIVERED
2245085,71107575,23671,1024,DELIVERED
2245086,71109124,11941,871,DELIVERED
2245088,71108570,27857,2358,DELIVERED
2245089,71110444,33241,1926,DELIVERED
2245090,71113679,18178,2776,DELIVERED
2245091,71110577,23757,1084,DELIVERED
2245092,71108486,6687,1475,DELIVERED
2245093,71106196,5269,2290,DELIVERED
2245094,71106209,11911,2762,DELIVERED
2245095,71109122,10200,3600,DELIVERED
2245096,71111875,6361,845,DELIVERED
2245097,71112169,10685,1565,DELIVERED
2245099,71108652,16993,1853,DELIVERED
2245101,71114654,6516,2330,DELIVERED
2245105,71109602,494,1903,DELIVERED
2245106,71093392,26785,758,DELIVERED
2245109,71108725,31084,6404,DELIVERED
2245115,71110950,8958,2941,DELIVERED
2245116,71108706,8958,3746,DELIVERED
2245122,71113925,9634,692,DELIVERED
2245123,71110146,28415,2849,DELIVERED
2245124,71110371,31999,1162,DELIVERED
2245127,70357196,10824,1947,DELIVERED
2245128,71112497,19696,909,DELIVERED
2245129,71109657,6252,2136,DELIVERED
2245131,71113165,9584,249,DELIVERED
2245134,71109486,378,3296,DELIVERED
2245138,71108014,6258,2713,DELIVERED
2245139,71109741,356,1744,DELIVERED
2245141,71108727,10877,723,DELIVERED
2245146,71106434,25849,3852,DELIVERED
2245148,71111002,24326,1704,DELIVERED
2245149,71105120,7773,1926,DELIVERED
2245151,71102463,13035,6327,DELIVERED
2245156,71113858,23093,3645,DELIVERED
2245157,71116047,3745,6269,DELIVERED
2245158,71111579,4896,345,DELIVERED
2245162,71114342,5628,2392,DELIVERED
2245166,71110955,9025,4023,DELIVERED
2245167,71114044,8315,1116,DELIVERED
2245172,71108728,23679,833,DELIVERED
2245174,71115075,25651,2215,DELIVERED
2245175,71117290,,1246,CANCELLED
2245178,71114452,9806,3936,DELIVERED
2245185,71113596,3861,2764,DELIVERED
2245186,71108571,10685,1574,DELIVERED
2245187,71116128,25917,1449,DELIVERED
2245188,71110450,5058,2914,DELIVERED
2245190,71112883,17405,442,DELIVERED
2245191,71111934,6624,1102,DELIVERED
2245192,71109354,20411,900,DELIVERED
2245193,71109353,7549,3212,DELIVERED
2245194,71107880,9584,328,DELIVERED
2245195,71112037,3425,1674,DELIVERED
2245196,71111634,12186,800,DELIVERED
2245197,71115427,32046,3178,DELIVERED
2245199,71116184,28476,3992,DELIVERED
2245202,71119004,10019,2480,DELIVERED
2245203,71116797,2472,3059,DELIVERED
2245209,71114265,23780,3127,DELIVERED
2245210,71118891,28476,1235,DELIVERED
2245213,71113708,26511,3117,DELIVERED
2245219,71112580,6258,335,DELIVERED
2245221,71110373,6172,3488,DELIVERED
2245223,71109820,18607,4655,DELIVERED
2245224,71116665,11084,3901,DELIVERED
2245225,71108709,24571,3884,DELIVERED
2245226,71111740,11857,1524,DELIVERED
2245228,71116109,27748,778,DELIVERED
2245230,71115903,1377,1744,DELIVERED
2245232,71115178,28456,1292,DELIVERED
2245233,71110634,4567,556,DELIVERED
2245234,71108356,16529,2337,DELIVERED
2245235,71114893,5800,746,DELIVERED
2245237,71112960,15086,1214,DELIVERED
2245241,71118301,14059,400,DELIVERED
2245242,71118702,28516,1361,DELIVERED
2245243,71117143,202,579,DELIVERED
2245245,71117453,1203,915,DELIVERED
2245247,71108650,4950,4155,DELIVERED
2245250,71112788,3603,1146,DELIVERED
2245252,71117491,5250,1757,DELIVERED
2245267,71112790,30768,8216,DELIVERED
2245270,71115377,367,1723,DELIVERED
2245273,71114841,3306,2641,DELIVERED
2245278,71116318,27165,1519,DELIVERED
2245282,71118527,30257,3758,DELIVERED
2245283,71118752,31769,1203,DELIVERED
2245287,71113822,11455,1404,DELIVERED
2245288,71118976,33556,4158,DELIVERED
2245289,71117559,6571,1915,DELIVERED
2245290,71118945,28456,1516,DELIVERED
2245292,71114943,1377,1644,DELIVERED
2245294,71117847,13322,3245,DELIVERED
2245297,71113737,7235,2257,DELIVERED
2245299,71116182,7930,4358,DELIVERED
2245302,71111100,231,1905,DELIVERED
2245303,71107632,10066,563,DELIVERED
2245308,71115378,7798,5242,DELIVERED
2245309,71115843,32188,1254,DELIVERED
2245310,71116888,32109,2341,DELIVERED
2245314,71112561,26609,4683,DELIVERED
2245316,71118524,7938,1310,DELIVERED
2245317,71116150,28414,2117,DELIVERED
2245318,71115942,29096,351,DELIVERED
2245319,71109489,28171,967,DELIVERED
2245321,71113739,27551,4022,DELIVERED
2245322,71117640,30182,1835,DELIVERED
2245323,71114945,23399,2828,DELIVERED
2245326,71115685,228,3228,DELIVERED
2245327,71116554,7953,665,DELIVERED
2245331,71121644,3625,5807,DELIVERED
2245336,71113987,15915,197,DELIVERED
2245337,71111607,5232,533,DELIVERED
2245339,71121800,10041,2026,DELIVERED
2245344,71117288,25951,5323,DELIVERED
2245345,71115811,14805,2516,DELIVERED
2245346,71117219,32263,4634,DELIVERED
2245349,71117289,22115,1659,DELIVERED
2245354,71115593,15898,4790,DELIVERED
2245355,71119353,16180,1456,DELIVERED
2245359,71112432,4906,3224,DELIVERED
2245360,71115376,32087,4768,DELIVERED
2245364,71122599,196,951,DELIVERED
2245367,71115824,1301,140,DELIVERED
2245368,71118647,16496,2291,DELIVERED
2245370,71118959,27711,492,DELIVERED
2245371,71099507,26251,1029,DELIVERED
2245372,71119156,8378,4454,DELIVERED
2245374,71103274,25651,3668,DELIVERED
2245375,71119516,366,2288,DELIVERED
2245376,71121386,10824,1775,DELIVERED
2245380,71112638,17322,580,DELIVERED
2245383,71122071,26832,1683,DELIVERED
2245384,71117936,480,2128,DELIVERED
2245385,71121266,789,1630,DELIVERED
2245386,71122274,5785,528,DELIVERED
2245387,71114046,7767,3915,DELIVERED
2245388,71119592,1181,200,DELIVERED
2245389,71116195,25588,2627,DELIVERED
2245390,71115075,25651,2215,DELIVERED
2245394,71112577,23777,2270,DELIVERED
2245405,71121419,7907,2006,DELIVERED
2245407,71115449,26629,3026,DELIVERED
2245413,71116138,7468,1838,DELIVERED
2245414,71120937,3780,636,DELIVERED
2245416,71123873,7468,5275,DELIVERED
2245417,71122029,3780,1599,DELIVERED
2245418,71121580,1855,3714,DELIVERED
2245420,71113985,14702,1742,DELIVERED
2245421,71119701,11457,3690,DELIVERED
2245423,71120234,31639,4027,DELIVERED
2245425,71125219,28301,7569,DELIVERED
2245428,71119296,26230,3945,DELIVERED
2245429,71118105,839,2438,DELIVERED
2245433,71108865,5349,2097,DELIVERED
2245434,71121645,6687,788,DELIVERED
2245435,71121090,2156,2961,DELIVERED
2245437,71117767,18791,2760,DELIVERED
2245438,71119198,31999,1216,DELIVERED
2245439,71116731,32140,853,DELIVERED
2245445,71123430,33830,4673,DELIVERED
2245448,71118883,32433,7535,DELIVERED
2245454,70897910,574,12111,DELIVERED
2245457,71119148,922,824,DELIVERED
2245459,70964187,574,12399,DELIVERED
2245462,70988260,574,10385,DELIVERED
2245465,71117907,7549,2747,DELIVERED
2245466,70972539,574,8665,DELIVERED
2245468,70988157,574,11333,DELIVERED
2245469,71127046,22369,1928,DELIVERED
2245471,71120327,11857,1392,DELIVERED
2245473,71116132,,1676,CANCELLED
2245475,71117349,357,3689,DELIVERED
2245480,71127399,17580,1985,DELIVERED
2245484,71127144,5008,308,DELIVERED
2245485,71122681,17590,931,DELIVERED
2245487,71117456,24933,1791,DELIVERED
2245493,71121707,10561,658,DELIVERED
2245496,71126718,7799,2226,DELIVERED
2245498,71119908,2337,4424,DELIVERED
2245499,71119902,16350,3158,DELIVERED
2245500,71122407,5355,1668,DELIVERED
2245502,71123530,2156,2461,DELIVERED
2245505,71119709,,1365,CANCELLED
2245507,71118893,511,2111,DELIVERED
2245508,71125163,12091,2014,DELIVERED
2245509,71124973,28910,1745,DELIVERED
2245510,71125580,19877,2345,DELIVERED
2245511,71123875,5269,680,DELIVERED
2245517,71122441,16993,405,DELIVERED
2245518,71128345,30449,4201,DELIVERED
2245519,71117639,25651,1070,DELIVERED
2245521,71129215,30449,1323,DELIVERED
2245523,71118327,30879,2680,DELIVERED
2245526,71124041,10927,2064,DELIVERED
2245527,71116518,25651,1688,DELIVERED
2245528,71119208,25651,1734,DELIVERED
2245531,71123322,22354,1327,DELIVERED
2245533,71122960,23523,785,DELIVERED
2245535,71117639,25651,1070,DELIVERED
2245536,71117226,25651,2400,DELIVERED
2245539,71122464,29852,2954,DELIVERED
2245542,71124380,10964,2479,DELIVERED
2245543,71122850,29877,2020,DELIVERED
2245550,71120733,15050,1630,DELIVERED
2245551,71128699,13117,1159,DELIVERED
2245553,71126998,25954,548,DELIVERED
2245554,71124978,13117,576,DELIVERED
2245555,71122065,15050,1587,DELIVERED
2245559,71127100,7492,1966,DELIVERED
2245561,71122777,6161,2481,DELIVERED
2245562,71127206,17596,1778,DELIVERED
2245567,71129425,11084,1758,DELIVERED
2245569,71130209,426,388,DELIVERED
2245572,71114190,6675,1052,DELIVERED
2245574,71125840,5606,666,DELIVERED
2245578,71121764,29077,3521,DELIVERED
2245585,71131109,26274,4283,DELIVERED
2245586,71126284,7235,3925,DELIVERED
2245590,71123966,7170,971,DELIVERED
2245591,71121556,31084,3232,DELIVERED
2245592,71122673,31495,4599,DELIVERED
2245593,71125063,2061,2131,DELIVERED
2245597,71130202,6789,514,DELIVERED
2245598,71120233,9222,2613,DELIVERED
2245599,71122272,11941,627,DELIVERED
2245604,71118895,6726,1134,DELIVERED
2245609,71116666,13288,2473,DELIVERED
2245611,71126916,14632,1575,DELIVERED
2245614,71127428,32109,3726,DELIVERED
2245616,71126773,17570,281,DELIVERED
2245617,71129037,430,1230,DELIVERED
2245618,71126140,9301,1072,DELIVERED
2245619,71127275,10685,1219,DELIVERED
2245620,71129893,12724,459,DELIVERED
2245624,71127838,20223,1434,DELIVERED
2245625,71118565,26274,3851,DELIVERED
2245627,71129494,9600,984,DELIVERED
2245636,71123247,9944,492,DELIVERED
2245637,71131251,28516,1603,DELIVERED
2245638,71127513,5800,988,DELIVERED
2245639,71129515,28414,1525,DELIVERED
2245640,71133130,3834,1099,DELIVERED
2245642,71118570,5884,1680,DELIVERED
2245643,71124381,25651,227,DELIVERED
2245644,71118403,25651,842,DELIVERED
2245645,71132096,14666,2191,DELIVERED
2245649,71128258,28516,988,DELIVERED
2245651,71121554,28598,2316,DELIVERED
2245655,71131237,16430,886,DELIVERED
2245656,71126225,298,2767,DELIVERED
2245657,71132570,14136,1828,DELIVERED
2245658,71130277,4468,4140,DELIVERED
2245659,71123791,140,2399,DELIVERED
2245660,71131067,31482,2131,DELIVERED
2245663,71130208,24326,2814,DELIVERED
2245665,71102545,7953,1371,DELIVERED
2245666,71126029,7953,1159,DELIVERED
2245667,71116375,,3978,CANCELLED
2245670,71119152,,5145,CANCELLED
2245677,71131473,4347,194,DELIVERED
2245679,71126363,15915,2027,DELIVERED
2245682,71124959,11263,5079,DELIVERED
2245683,71130657,22198,1876,DELIVERED
2245685,71131204,5403,1620,DELIVERED
2245691,71121987,3834,1365,DELIVERED
2245694,71132940,26520,2036,DELIVERED
2245695,71122957,976,1823,DELIVERED
2245696,71134875,3425,3580,DELIVERED
2245703,71134843,32639,4045,DELIVERED
2245705,71127270,26536,3301,DELIVERED
2245708,71130945,7549,3203,DELIVERED
2245709,71132094,23900,572,DELIVERED
2245711,71129638,27551,4609,DELIVERED
2245713,71119208,25651,1734,DELIVERED
2245715,71134847,23093,4994,DELIVERED
2245723,71129516,14509,2642,DELIVERED
2245724,71129308,16496,2191,DELIVERED
2245726,71135902,,1306,CANCELLED
2245728,71124198,2561,486,DELIVERED
2245733,71128957,2688,3215,DELIVERED
2245735,71134266,17570,2842,DELIVERED
2245736,71135581,789,2501,DELIVERED
2245740,71130603,18856,2261,DELIVERED
2245745,71124707,10877,544,DELIVERED
2245746,71131167,9996,375,DELIVERED
2245748,71131954,7938,858,DELIVERED
2245749,71130097,11084,2910,DELIVERED
2245750,71133914,27810,791,DELIVERED
2245752,71125714,426,951,DELIVERED
2245753,71118403,25651,842,DELIVERED
2245760,71132552,20976,4252,DELIVERED
2245766,71133212,14701,2629,DELIVERED
2245767,71121942,9400,2897,DELIVERED
2245768,71132614,9793,755,DELIVERED
2245771,71130207,511,4026,DELIVERED
2245773,71125683,19085,2967,DELIVERED
2245776,71134960,511,2392,DELIVERED
2245777,71131826,1094,1513,DELIVERED
2245778,71130872,3024,2060,DELIVERED
2245781,71134147,6646,3993,DELIVERED
2245782,71133983,11753,2417,DELIVERED
2245783,71134141,902,2278,DELIVERED
2245784,71128365,12538,1911,DELIVERED
2245786,71126996,20703,2808,DELIVERED
2245788,71138397,8970,1102,DELIVERED
2245790,71131223,9540,2846,DELIVERED
2245793,71131845,13111,603,DELIVERED
2245796,71136665,6252,3997,DELIVERED
2245797,71129894,9806,6673,DELIVERED
2245799,71130411,15898,5222,DELIVERED
2245803,71137038,9654,657,DELIVERED
2245806,71134483,10685,1836,DELIVERED
2245808,71132804,11895,4868,DELIVERED
2245811,71137493,454,1696,DELIVERED
2245814,71132216,25917,1668,DELIVERED
2245815,71131110,16993,1510,DELIVERED
2245816,71131472,16529,1618,DELIVERED
2245818,71134659,494,2352,DELIVERED
2245819,71131273,30032,863,DELIVERED
2245820,71130777,29227,864,DELIVERED
2245823,71134721,23671,684,DELIVERED
2245827,71134520,789,2935,DELIVERED
2245828,71131733,9634,583,DELIVERED
2245831,71130605,24865,1406,DELIVERED
2245834,71135000,12023,1569,DELIVERED
2245847,71132737,6657,2865,DELIVERED
2245850,71129340,12062,1118,DELIVERED
2245851,71136205,25575,2388,DELIVERED
2245854,71135568,6624,1324,DELIVERED
2245855,71138901,7033,1072,DELIVERED
2245860,71134747,,583,CANCELLED
2245861,71124381,25651,227,DELIVERED
2245863,71134389,148,3483,DELIVERED
2245867,71133975,16575,707,DELIVERED
2245869,71130382,29258,2967,DELIVERED
2245870,71134737,14702,5784,DELIVERED
2245871,71135367,29258,2477,DELIVERED
2245878,71136615,12663,4288,DELIVERED
2245879,71136608,12663,4787,DELIVERED
2245882,71126767,22439,1614,DELIVERED
2245884,71135731,367,476,DELIVERED
2245886,71126915,3364,1671,DELIVERED
2245892,71136604,13401,2903,DELIVERED
2245896,71141144,,439,CANCELLED
2245898,71130565,15834,2760,DELIVERED
2245902,71135793,,3946,CANCELLED
2245907,71117226,25651,2400,DELIVERED
2245909,71134931,456,4960,DELIVERED
2245912,71134589,6687,1578,DELIVERED
2245914,71138401,7799,3113,DELIVERED
2245916,71136959,228,3005,DELIVERED
2245917,71135567,5540,540,DELIVERED
2245920,71132638,16575,2325,DELIVERED
2245923,71138388,639,4034,DELIVERED
2245925,71140883,25158,1177,DELIVERED
2245926,71134871,9584,972,DELIVERED
2245928,71136051,6687,743,DELIVERED
2245932,71137226,26467,7072,DELIVERED
2245933,71127346,10066,950,DELIVERED
2245934,71138216,25158,1559,DELIVERED
2245935,71129991,23603,1633,DELIVERED
2245937,71122029,1301,1599,DELIVERED
2245944,71135967,3306,714,DELIVERED
2245946,71138218,15086,1864,DELIVERED
2245948,71137853,20346,2367,DELIVERED
2245950,71136240,10964,1372,DELIVERED
2245952,71140907,7995,1828,DELIVERED
2245953,71137577,15661,3000,DELIVERED
2245955,71138679,14666,4477,DELIVERED
2245957,71137483,4532,3260,DELIVERED
2245968,71140344,839,1011,DELIVERED
2245969,71140885,28476,5064,DELIVERED
2245976,71140352,31434,3301,DELIVERED
2245978,71135198,28175,3054,DELIVERED
2245979,71133594,27682,1211,DELIVERED
2245981,71131473,11455,194,DELIVERED
2245982,71136207,11084,2637,DELIVERED
2245983,71133364,7468,6666,DELIVERED
2245986,71128745,26511,122,DELIVERED
2245987,71145505,,1668,CANCELLED
2245989,71135240,29638,4486,DELIVERED
2245994,71133498,20411,1162,DELIVERED
2245995,71141628,456,2720,DELIVERED
2246003,71137852,23679,1559,DELIVERED
2246004,71140607,7907,4748,DELIVERED
2246005,71143802,26233,3963,DELIVERED
2246012,71140394,29038,1368,DELIVERED
2246018,71134142,22369,3343,DELIVERED
2246023,71136603,15915,679,DELIVERED
2246025,71139737,7953,769,DELIVERED
2246027,71137895,7235,2127,DELIVERED
2246028,71139939,5250,1370,DELIVERED
2246032,71136602,26805,3792,DELIVERED
2246033,71140075,29096,851,DELIVERED
2246037,71143484,11911,2174,DELIVERED
2246038,71146067,8378,1943,DELIVERED
2246043,71140354,17457,5047,DELIVERED
2246045,71146214,9793,364,DELIVERED
2246051,71139556,726,1661,DELIVERED
2246054,71138743,33316,1726,DELIVERED
2246056,71141917,27165,2521,DELIVERED
2246057,71139383,10024,1019,DELIVERED
2246058,71145845,26557,3454,DELIVERED
2246059,71135689,426,345,DELIVERED
2246063,71140692,7868,1859,DELIVERED
2246064,71139998,14632,2091,DELIVERED
2246068,71136736,596,2053,DELIVERED
2246069,71144234,7868,1625,DELIVERED
2246071,71116518,25651,1688,DELIVERED
2246074,71140606,6789,349,DELIVERED
2246075,71140555,29634,2046,DELIVERED
2246077,71140144,28553,2196,DELIVERED
2246079,71141808,28910,1320,DELIVERED
2246084,71139502,16993,836,DELIVERED
2246085,71140241,14059,1334,DELIVERED
2246086,71133366,9025,2125,DELIVERED
2246089,71143383,29852,2987,DELIVERED
2246090,71135777,26629,1950,DELIVERED
2246091,71138246,596,1329,DELIVERED
